"","r6i1p1f1","r21i1p2f1","r13i1p2f1","r19i1p2f1","r17i1p1f1","r3i1p2f1","r11i1p1f1","r14i1p2f1","r14i1p1f1","r7i1p2f1","r12i1p2f1","r12i1p1f1","r17i1p2f1","r7i1p1f1","r25i1p1f1","r11i1p2f1","r18i1p1f1","r4i1p2f1","r21i1p1f1","r15i1p2f1","r23i1p2f1","r9i1p1f1","r25i1p2f1","r20i1p2f1"
"1941",0.726692677497858,-1.51010572338105,-0.427663706779463,-1.40099683666232,-1.34549604320527,2.81165788745883,2.21780168628693,-3.36555494213103,-1.549397105217,-2.03521284008025,1.80656663990023,1.04375230884551,0.254190541267382,2.60375841236112,4.39363359546659,1.54899522876737,1.25028520679474,0.443295460701015,0.0170070085525479,1.60578783130644,2.85812059497835,-0.569842967033374,-1.67615857982634,-2.18908979320526
"1942",2.87068101978302,-0.818718089103697,-4.60474805736543,-3.51635572338104,1.35282060718535,1.56744585132599,-1.85332502269745,2.7956929216385,0.611736317634586,0.129239674568162,-1.51379560375213,0.705164357185374,-1.65510358715057,-1.58541639232633,-0.0831248273849566,0.585286427497865,-2.19737073802951,-0.620892466545106,0.955700245857226,3.49836076831818,0.738673878669749,-1.98719251537324,1.63076799488067,-2.67672010326383
"1943",1.38497484302522,-0.838998850822463,3.21178392505645,1.10355455493928,1.27490099048615,-1.01207685375214,-0.0358509626388765,1.06670335865022,-1.60453107738496,-0.233575572013876,1.2230687150955,-1.16724775218964,0.56634019947051,0.553795948982231,-4.04078748607637,0.12732774829863,0.789304982185342,2.271068898201,-0.229801768302905,-2.31105787181853,-3.27657911205294,-0.810988291740437,3.18556291675566,-3.81446393871305
"1944",-3.3142939558029,1.73323106861117,-2.15610883617404,1.96094438648223,1.66984056568148,-0.293141001701349,1.49106920337677,-0.934172495841981,-0.660636118888845,-0.404150218009947,0.865572072029119,0.271541310310386,0.240903492927527,-4.36258436107636,1.30964433765412,3.15309129810334,8.02535631275175,3.21179826831816,1.19798051929473,-2.72124341869353,-2.39986524486541,-2.08371351146698,-2.85429273509978,-2.47387037181852
"1945",1.39695573902128,-1.4375425519943,-1.76146863842011,-4.50717695140837,1.58616045093539,1.13724779224395,1.48313921070099,-0.723354014396669,-2.09306165599822,0.448549366951006,0.856367054939278,-1.94384107494352,-1.3691383161545,0.932701893806486,2.92163103199005,-2.16802991771698,0.471015492439262,-0.99994398021699,1.25761919116977,1.83200029468534,2.27565202808383,0.136397572517403,-3.13499006175996,0.0117155656814383
"1946",3.78450059986113,2.15232103443147,0.329921742439246,2.6177079973221,1.2627189836502,1.12995042896272,-1.31329358959197,-1.30913465404509,-0.423902110099778,1.89006212329867,-1.73392774486541,1.47435716724394,-0.946813181877108,-2.27033368968966,3.75555559253691,0.4603065690994,0.806113453865057,0.559927540779111,-2.90597089672087,-3.34983533763885,1.14927934741972,3.30450761890408,0.443343678474441,2.34239397144315
"1947",2.88857408618927,1.17293687915801,0.044427968025186,0.293265858650222,0.307357350349405,0.702605763435376,-3.93955091381076,-0.114625987052937,-2.64920789623263,-3.78641218090058,-0.0191651716232424,1.05647142505647,-1.66682935619355,-2.51241437816617,-1.96832319164274,-1.10408704662322,-0.250384654045122,2.31253038501742,-0.000888194084163962,1.5825941667557,0.601996022224416,-1.26354444408419,0.787639943122845,-1.58085584545138
"1948",1.87659563159942,-3.02747999095916,8.90252245044707,1.01362444019316,-0.302418345451365,0.0681386003494048,2.35593889331819,0.899748402595537,-0.292682322502137,0.881963063240052,1.63994249439242,0.865526600837729,1.67319536304474,-2.31149763011934,-0.245971812248215,-4.6386689558029,1.68626848316191,1.12097276782991,-0.0311790266037157,0.600026112556461,-1.5350395002365,1.86967546558379,0.997205372810374,1.11291673755647
"1949",1.09302110767364,-1.54017438793183,0.47714342212676,-0.715666026115407,0.487599049568162,-4.29125989818572,0.270277882575994,0.589663868904092,0.592343617439264,0.358394948005657,0.959297352790827,-4.03459058666229,1.28632402515412,-1.3081641950607,-0.227842844963098,0.665431996345515,1.13531816577914,-1.90991895580293,-3.47463758373262,3.37200121021271,-1.97317945384977,-0.550283640861528,0.798430958747867,-1.10492170238496
"1950",1.3712184343338,-3.13284833812711,0.44496324634551,-0.60658185863497,-0.451102122306823,1.58879716968534,-3.18634992504122,2.01585283374786,-3.47949781322477,-2.02851606273651,-0.0595853986740282,-0.307703379631041,-2.22765668773649,-4.07609418773652,-1.07682599925992,-0.918820628166195,2.77744463062289,-0.858107737541202,-1.85099775218964,0.643813344001792,-0.27042493724824,-0.870413950920129,-2.23037214183807,2.02539720630648
